variable;frequency;categoria;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable;cv_var;iqr_ratio
pmc_hiper_supermercados;Monthly;Mensal;3;log→diff;3;315;True;True;True;True;4;True;True;1.1198458859570881;0.9227800463541219
pmc_hiper_supermercados;Monthly;Mensal;4;boxcox;1;316;False;False;False;False;0;False;True;0.8080299657340082;1.643408799235001
pmc_hiper_supermercados;Monthly;Mensal;5;boxcox→diff;2;315;True;True;True;True;4;True;True;1.5559476241430714;1.79579681293488
pmc_hiper_supermercados;Monthly;Mensal;6;yeojohnson;1;316;False;False;False;False;0;False;True;0.8087630736821319;1.6458477347591292
pmc_hiper_supermercados;Monthly;Mensal;7;yeojohnson→diff;2;315;True;True;True;True;4;True;True;1.557092130991536;1.7990008164002727
pmc_hiper_supermercados;Monthly;Anual;8;sdiff12;1;304;False;True;True;True;3;True;True;0.8974815051678459;1.0144042648985
pmc_hiper_supermercados;Monthly;Anual;9;sdiff12→diff;2;303;True;True;True;True;4;True;True;1.1707342231871598;1.3197646987712024
pmc_hiper_supermercados;Monthly;Anual;10;log→sdiff12;3;304;False;True;True;True;3;True;True;0.8073728853940373;0.8606804298284697
pmc_hiper_supermercados;Monthly;Anual;11;log→sdiff12→diff;4;303;True;True;True;True;4;True;True;0.8478293083149367;0.816103998944421
pmc_hiper_supermercados;Monthly;Anual;12;boxcox→sdiff12→diff;3;303;True;True;True;True;4;True;True;1.2924402391203549;1.7359012040914408
pmc_hiper_supermercados;Monthly;Mensal;13;mom_pct;1;315;True;True;True;True;4;True;True;1.1311220810199187;0.9566311257138229
pmc_hiper_supermercados;Monthly;Anual;14;mom_pct_annual_rate;1;315;True;True;True;True;4;True;True;1.1311220810199187;0.9566311257138229
pmc_hiper_supermercados;Monthly;Anual;15;yoy_pct_monthly;1;304;False;True;True;True;3;True;True;0.7927704434096521;0.9260371103585298
pmc_vestuário;Monthly;Mensal;0;nível;0;316;False;False;True;False;1;False;True;2.2172027427469136;2.136648212201567
pmc_vestuário;Monthly;Mensal;1;diff;1;315;True;True;True;True;4;True;True;1.8971370656731725;0.839325844888129
pmc_vestuário;Monthly;Mensal;2;log;1;316;False;False;True;False;1;False;True;2.7114212177044146;1.5480071273669407
pmc_vestuário;Monthly;Mensal;3;log→diff;3;315;True;True;True;True;4;True;True;2.4491030761815327;0.9563863419099174
pmc_vestuário;Monthly;Mensal;4;boxcox;1;316;False;False;True;False;1;False;True;1.9081653581592262;1.9189757287788225
pmc_vestuário;Monthly;Mensal;5;boxcox→diff;2;315;True;True;True;True;4;True;True;1.6275179291992565;0.917338754525594
pmc_vestuário;Monthly;Mensal;6;yeojohnson;1;316;False;False;True;False;1;False;True;1.908486836147312;1.9177355651495975
pmc_vestuário;Monthly;Mensal;7;yeojohnson→diff;2;315;True;True;True;True;4;True;True;1.6277368091845272;0.9175685089597979
pmc_vestuário;Monthly;Anual;8;sdiff12;1;304;True;True;True;True;4;True;True;1.9095958213278619;1.9933797986365016
pmc_vestuário;Monthly;Anual;9;sdiff12→diff;2;303;True;True;True;True;4;True;True;1.5306457601012127;0.6716753912767107
pmc_vestuário;Monthly;Anual;10;log→sdiff12;3;304;True;True;True;True;4;True;True;2.354521930319717;1.6657189706893716
pmc_vestuário;Monthly;Anual;11;log→sdiff12→diff;4;303;True;True;True;True;4;True;True;2.1044709720335217;1.0706552734581074
pmc_vestuário;Monthly;Anual;12;boxcox→sdiff12→diff;3;303;True;True;True;True;4;True;True;1.2280892367744045;0.6455720495498913
pmc_vestuário;Monthly;Mensal;13;mom_pct;1;315;True;True;True;True;4;True;True;2.3127615647213666;0.9762657672473476
pmc_vestuário;Monthly;Anual;14;mom_pct_annual_rate;1;315;True;True;True;True;4;True;True;2.3127615647213666;0.9762657672473476
pmc_vestuário;Monthly;Anual;15;yoy_pct_monthly;1;304;True;True;True;True;4;True;True;2.658838438013867;1.523042338908479
pmc_moveis_eletrodomesticos;Monthly;Mensal;0;nível;0;316;False;False;False;False;0;False;True;1.3764814862091252;1.8334149161092077
pmc_moveis_eletrodomesticos;Monthly;Mensal;1;diff;1;315;True;True;True;True;4;True;True;2.0818174936763922;1.8750547293894673
pmc_moveis_eletrodomesticos;Monthly;Mensal;2;log;1;316;False;False;False;False;0;False;True;1.0595070770576371;1.904083558741681
pmc_moveis_eletrodomesticos;Monthly;Mensal;3;log→diff;3;315;True;True;True;True;4;True;True;2.0175634249682015;0.7669598042566635
pmc_moveis_eletrodomesticos;Monthly;Mensal;4;boxcox;1;316;False;False;False;False;0;False;True;1.494540372081781;2.844734432586368
pmc_moveis_eletrodomesticos;Monthly;Mensal;5;boxcox→diff;2;315;True;True;True;True;4;True;True;2.055744223361729;2.2187078592500296
pmc_moveis_eletrodomesticos;Monthly;Mensal;6;yeojohnson;1;316;False;False;False;False;0;False;True;1.495968890395185;2.862835919310363
pmc_moveis_eletrodomesticos;Monthly;Mensal;7;yeojohnson→diff;2;315;True;True;True;True;4;True;True;2.05510449662263;2.2292619437166823
pmc_moveis_eletrodomesticos;Monthly;Anual;8;sdiff12;1;304;True;True;True;True;4;True;True;1.6051069130718645;2.267357249803965
pmc_moveis_eletrodomesticos;Monthly;Anual;9;sdiff12→diff;2;303;True;True;True;True;4;True;True;1.7809263198527485;1.2729731381933589
pmc_moveis_eletrodomesticos;Monthly;Anual;10;log→sdiff12;3;304;True;False;True;True;3;True;True;1.2872213893526747;1.7922996912813176
pmc_moveis_eletrodomesticos;Monthly;Anual;11;log→sdiff12→diff;4;303;True;True;True;True;4;True;True;1.7451860025772703;0.7794878833771376
pmc_moveis_eletrodomesticos;Monthly;Anual;12;boxcox→sdiff12→diff;3;303;True;True;True;True;4;True;True;1.7529687304621895;1.4097100853823425
pmc_moveis_eletrodomesticos;Monthly;Mensal;13;mom_pct;1;315;True;True;True;True;4;True;True;2.0874254448277867;0.7891333020901514
pmc_moveis_eletrodomesticos;Monthly;Anual;14;mom_pct_annual_rate;1;315;True;True;True;True;4;True;True;2.0874254448277867;0.7891333020901514
pmc_moveis_eletrodomesticos;Monthly;Anual;15;yoy_pct_monthly;1;304;True;False;True;True;3;True;True;1.34360876783627;1.5824661195967467
pmc_automoveis;Monthly;Mensal;0;nível;0;316;False;False;False;False;0;False;True;0.9745656168055092;1.1710468568203294
pmc_automoveis;Monthly;Mensal;1;diff;1;315;True;True;True;True;4;True;True;1.1034543454207002;2.6045184170498437
pmc_automoveis;Monthly;Mensal;2;log;1;316;False;False;False;False;0;False;True;1.126183271128844;1.2160370552835043
pmc_automoveis;Monthly;Mensal;3;log→diff;3;315;True;True;True;True;4;True;True;1.2688021885396812;1.7858764946613643
pmc_automoveis;Monthly;Mensal;4;boxcox;1;316;False;False;False;False;0;False;True;0.9502761392026599;1.27172084463188
pmc_automoveis;Monthly;Mensal;5;boxcox→diff;2;315;True;True;True;True;4;True;True;1.1115030618694401;2.7418366225010318
pmc_automoveis;Monthly;Mensal;6;yeojohnson;1;316;False;False;False;False;0;False;True;0.9498196370533052;1.2733681004825936
pmc_automoveis;Monthly;Mensal;7;yeojohnson→diff;2;315;True;True;True;True;4;True;True;1.1117780245865432;2.747234089139311
pmc_automoveis;Monthly;Anual;8;sdiff12;1;304;True;True;True;True;4;True;True;1.2021596603958435;1.132333212774896
pmc_automoveis;Monthly;Anual;9;sdiff12→diff;2;303;True;True;True;True;4;True;True;0.9631659512528143;3.1126859778332316
pmc_automoveis;Monthly;Anual;10;log→sdiff12;3;304;True;True;True;True;4;True;True;1.3539738601910611;1.0557866738902404
pmc_automoveis;Monthly;Anual;11;log→sdiff12→diff;4;303;True;True;True;True;4;True;True;1.1192663008895845;2.3775842853120386
pmc_automoveis;Monthly;Anual;12;boxcox→sdiff12→diff;3;303;True;True;True;True;4;True;True;0.9763204334092334;3.0429175482610336
pmc_automoveis;Monthly;Mensal;13;mom_pct;1;315;True;True;True;True;4;True;True;1.1711806602628474;1.8030057140169076
pmc_automoveis;Monthly;Anual;14;mom_pct_annual_rate;1;315;True;True;True;True;4;True;True;1.1711806602628474;1.8030057140169076
pmc_automoveis;Monthly;Anual;15;yoy_pct_monthly;1;304;True;True;True;True;4;True;True;1.4751084767733285;0.9742744170091527
pmc_farmaceuticos;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;1.0660603888978148;1.3877026612675951
pmc_farmaceuticos;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;1.713835836226579;1.2350464201281446
pmc_farmaceuticos;Monthly;Mensal;2;log;1;281;False;False;False;False;0;False;True;0.6902454619253238;1.208335161749174
pmc_farmaceuticos;Monthly;Mensal;3;log→diff;3;280;True;True;True;True;4;True;True;1.337415134108734;1.4771091639983684
pmc_farmaceuticos;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;0.7785679414496017;1.0561040561461061
pmc_farmaceuticos;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;1.540743404837729;0.8061278884615977
pmc_farmaceuticos;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;0.7808327767810198;1.0563789084713358
pmc_farmaceuticos;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;1.543703701408203;0.7912135691468273
pmc_farmaceuticos;Monthly;Anual;8;sdiff12;1;269;False;False;True;False;1;False;True;1.4116451149412017;4.9095129487134335
pmc_farmaceuticos;Monthly;Anual;9;sdiff12→diff;2;268;True;False;True;True;3;True;True;1.5219426372058344;2.814020566559863
pmc_farmaceuticos;Monthly;Anual;10;log→sdiff12;3;269;False;True;True;True;3;True;True;1.0000713776990084;1.239281490014922
pmc_farmaceuticos;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;False;3;True;True;1.133464961157572;1.3248807667514908
pmc_farmaceuticos;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;1.3320702690281363;0.6622463496279254
pmc_farmaceuticos;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;1.280048322007308;1.456243303736855
pmc_farmaceuticos;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;1.280048322007308;1.456243303736855
pmc_farmaceuticos;Monthly;Anual;15;yoy_pct_monthly;1;269;False;True;True;False;2;False;True;1.062060967303123;1.2191768646316086
pmc_livros_jornais;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;0.9380165995262926;1.3679945930003794
pmc_livros_jornais;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;0.8124168401234918;1.2855136291372913
pmc_livros_jornais;Monthly;Mensal;2;log;1;281;False;False;False;False;0;False;True;1.8944021209755093;1.5046446080324485
pmc_livros_jornais;Monthly;Mensal;3;log→diff;3;280;True;True;True;True;4;True;True;2.210045112271932;1.8939530491166747
pmc_livros_jornais;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.0659314618654254;1.3097670830535497
pmc_livros_jornais;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;1.018689292890873;1.4361012788608507
pmc_livros_jornais;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.0644447671087534;1.30383288968427
pmc_livros_jornais;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;1.0157154708329679;1.4391853766672142
pmc_livros_jornais;Monthly;Anual;8;sdiff12;1;269;False;False;True;False;1;False;True;1.1939672062109137;1.1663177745608269
pmc_livros_jornais;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;True;4;True;True;0.8555471969729052;1.0199958664005166
pmc_livros_jornais;Monthly;Anual;10;log→sdiff12;3;269;True;False;True;True;3;True;True;2.117072346763184;3.232952649587992
pmc_livros_jornais;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;True;4;True;True;1.9783241292873224;2.2007609879961216
pmc_livros_jornais;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;False;True;True;3;True;True;1.066241520251568;1.0103330178567993
pmc_livros_jornais;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;2.4027612440706787;2.3733614544445745
pmc_livros_jornais;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;2.4027612440706787;2.3733614544445745
pmc_livros_jornais;Monthly;Anual;15;yoy_pct_monthly;1;269;False;False;True;True;2;False;True;1.86362818041275;2.2576786091911027
pmc_eqp_material_escritorio;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;0.9060453260207069;1.5495193795912827
pmc_eqp_material_escritorio;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;0.9411854608645976;1.4719172699679244
pmc_eqp_material_escritorio;Monthly;Mensal;2;log;1;281;True;False;True;False;2;False;True;1.1547728532417532;1.6179897618804098
pmc_eqp_material_escritorio;Monthly;Mensal;3;log→diff;3;280;True;False;True;True;3;True;True;0.6104592016227582;1.0818466901456
pmc_eqp_material_escritorio;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.0604589337502555;1.7593687066406387
pmc_eqp_material_escritorio;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;1.0748782414644753;1.317495406441801
pmc_eqp_material_escritorio;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.0627588542658803;1.769971873797457
pmc_eqp_material_escritorio;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;1.0774494260620595;1.3144524176105534
pmc_eqp_material_escritorio;Monthly;Anual;8;sdiff12;1;269;False;False;True;False;1;False;True;0.8339078220058933;1.897882027847311
pmc_eqp_material_escritorio;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;True;4;True;True;0.7361506511252534;0.6993931274385956
pmc_eqp_material_escritorio;Monthly;Anual;10;log→sdiff12;3;269;False;False;True;False;1;False;True;0.9548097423721347;1.5022359513196697
pmc_eqp_material_escritorio;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;False;3;True;True;0.5136443569107119;0.908185509073424
pmc_eqp_material_escritorio;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;0.8845177022692905;0.8912116621369341
pmc_eqp_material_escritorio;Monthly;Mensal;13;mom_pct;1;280;True;False;True;True;3;True;True;0.6208278196716105;1.347365316520402
pmc_eqp_material_escritorio;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;False;True;True;3;True;True;0.6208278196716105;1.347365316520402
pmc_eqp_material_escritorio;Monthly;Anual;15;yoy_pct_monthly;1;269;False;False;True;False;1;False;True;1.2429522239684425;1.44504619945077
pmc_outros_pessoal;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;1.6751113030526779;1.2132966662973224
pmc_outros_pessoal;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;2.0573215471658655;1.6108284675304874
pmc_outros_pessoal;Monthly;Mensal;2;log;1;281;True;False;True;False;2;False;True;1.2700067748914396;1.6309326924164274
pmc_outros_pessoal;Monthly;Mensal;3;log→diff;3;280;True;False;True;True;3;True;True;2.104335564194922;0.5777191190763696
pmc_outros_pessoal;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.8112072264513919;1.2596984470663861
pmc_outros_pessoal;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;2.0828049052858666;1.8967635104930654
pmc_outros_pessoal;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.8125541117966364;1.2678563516687233
pmc_outros_pessoal;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;2.0838223829610563;1.9011855189815916
pmc_outros_pessoal;Monthly;Anual;8;sdiff12;1;269;True;True;True;True;4;True;True;1.792293361435275;6.113218810562689
pmc_outros_pessoal;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;False;3;True;True;1.7983220776540483;1.905751624233017
pmc_outros_pessoal;Monthly;Anual;10;log→sdiff12;3;269;True;False;True;True;3;True;True;1.7510371493701447;3.0458269346895275
pmc_outros_pessoal;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;False;3;True;True;1.7896836813195167;0.6652806306529002
pmc_outros_pessoal;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;1.846874939096425;2.4160830641226694
pmc_outros_pessoal;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;2.113518882754769;0.5503981989473891
pmc_outros_pessoal;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;2.113518882754769;0.5503981989473891
pmc_outros_pessoal;Monthly;Anual;15;yoy_pct_monthly;1;269;True;False;True;True;3;True;True;1.9997306065078104;1.747701289033669
pmc_material_construcao;Monthly;Mensal;0;nível;0;281;False;False;False;False;0;False;True;1.3114295154473832;1.2007558076787195
pmc_material_construcao;Monthly;Mensal;1;diff;1;280;True;True;True;True;4;True;True;1.3000812313085757;0.8116969445899549
pmc_material_construcao;Monthly;Mensal;2;log;1;281;False;False;False;False;0;False;True;1.0262528906092152;1.149591355485919
pmc_material_construcao;Monthly;Mensal;3;log→diff;3;280;True;True;True;True;4;True;True;1.1334237538414955;0.6418812522854285
pmc_material_construcao;Monthly;Mensal;4;boxcox;1;281;False;False;False;False;0;False;True;1.4646158812085752;1.158758133211184
pmc_material_construcao;Monthly;Mensal;5;boxcox→diff;2;280;True;True;True;True;4;True;True;1.36959069140654;1.1681051593548901
pmc_material_construcao;Monthly;Mensal;6;yeojohnson;1;281;False;False;False;False;0;False;True;1.4656456690701611;1.1584772344480843
pmc_material_construcao;Monthly;Mensal;7;yeojohnson→diff;2;280;True;True;True;True;4;True;True;1.369994938700755;1.171934805957257
pmc_material_construcao;Monthly;Anual;8;sdiff12;1;269;True;True;True;True;4;True;True;1.3597771641426308;1.7080205167638178
pmc_material_construcao;Monthly;Anual;9;sdiff12→diff;2;268;True;True;True;True;4;True;True;1.1470921644921157;1.0916659059125817
pmc_material_construcao;Monthly;Anual;10;log→sdiff12;3;269;True;True;True;True;4;True;True;1.0703443349408979;2.3101925463358106
pmc_material_construcao;Monthly;Anual;11;log→sdiff12→diff;4;268;True;True;True;True;4;True;True;1.010466272658886;0.7393316020484066
pmc_material_construcao;Monthly;Anual;12;boxcox→sdiff12→diff;3;268;True;True;True;True;4;True;True;1.2031363909213182;1.3274456458472754
pmc_material_construcao;Monthly;Mensal;13;mom_pct;1;280;True;True;True;True;4;True;True;1.1488546593466793;0.6532304192592784
pmc_material_construcao;Monthly;Anual;14;mom_pct_annual_rate;1;280;True;True;True;True;4;True;True;1.1488546593466793;0.6532304192592784
