variable;frequency;pipeline_id;pipeline;n_steps;n_obs;ADF;KPSS;Phillips-Perron;DFGLS;n_stationary;is_stationary;applicable
pmc_material_construcao;Monthly;3;log→diff;3;279;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
pmc_material_construcao;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
pmc_material_construcao;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;8;sdiff12;1;268;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;10;log→sdiff12;3;268;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
pmc_material_construcao;Monthly;14;yoy_pct_monthly;1;268;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;0;nível;0;280;False;False;False;False;0;False;True
pmc_comercio_ampliado;Monthly;1;diff;1;279;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;2;log;1;280;False;False;False;False;0;False;True
pmc_comercio_ampliado;Monthly;3;log→diff;3;279;True;True;True;False;3;True;True
pmc_comercio_ampliado;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
pmc_comercio_ampliado;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
pmc_comercio_ampliado;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;8;sdiff12;1;268;False;False;True;True;2;False;True
pmc_comercio_ampliado;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;10;log→sdiff12;3;268;False;False;True;True;2;False;True
pmc_comercio_ampliado;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
pmc_comercio_ampliado;Monthly;13;mom_pct;1;279;True;True;True;False;3;True;True
pmc_comercio_ampliado;Monthly;14;yoy_pct_monthly;1;268;False;False;True;True;2;False;True
ibcbr_agro;Monthly;0;nível;0;280;False;False;False;False;0;False;True
ibcbr_agro;Monthly;1;diff;1;279;True;True;True;False;3;True;True
ibcbr_agro;Monthly;2;log;1;280;False;False;False;False;0;False;True
ibcbr_agro;Monthly;3;log→diff;3;279;True;True;True;False;3;True;True
ibcbr_agro;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
ibcbr_agro;Monthly;5;boxcox→diff;2;279;True;True;True;False;3;True;True
ibcbr_agro;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
ibcbr_agro;Monthly;7;yeojohnson→diff;2;279;True;True;True;False;3;True;True
ibcbr_agro;Monthly;8;sdiff12;1;268;True;True;True;True;4;True;True
ibcbr_agro;Monthly;9;sdiff12→diff;2;267;True;True;True;False;3;True;True
ibcbr_agro;Monthly;10;log→sdiff12;3;268;True;True;True;True;4;True;True
ibcbr_agro;Monthly;11;log→sdiff12→diff;4;267;True;True;True;False;3;True;True
ibcbr_agro;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;False;3;True;True
ibcbr_agro;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
ibcbr_agro;Monthly;14;yoy_pct_monthly;1;268;True;True;True;True;4;True;True
ibcbr_ind;Monthly;0;nível;0;280;False;False;False;False;0;False;True
ibcbr_ind;Monthly;1;diff;1;279;True;True;True;True;4;True;True
ibcbr_ind;Monthly;2;log;1;280;False;False;False;False;0;False;True
ibcbr_ind;Monthly;3;log→diff;3;279;True;True;True;True;4;True;True
ibcbr_ind;Monthly;4;boxcox;1;280;False;True;False;False;1;False;True
ibcbr_ind;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
ibcbr_ind;Monthly;6;yeojohnson;1;280;False;True;False;False;1;False;True
ibcbr_ind;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
ibcbr_ind;Monthly;8;sdiff12;1;268;True;True;True;True;4;True;True
ibcbr_ind;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
ibcbr_ind;Monthly;10;log→sdiff12;3;268;True;True;True;True;4;True;True
ibcbr_ind;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
ibcbr_ind;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
ibcbr_ind;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
ibcbr_ind;Monthly;14;yoy_pct_monthly;1;268;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;0;nível;0;280;False;False;False;False;0;False;True
ibcbr_servicos;Monthly;1;diff;1;279;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;2;log;1;280;False;False;False;False;0;False;True
ibcbr_servicos;Monthly;3;log→diff;3;279;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;4;boxcox;1;280;False;False;False;False;0;False;True
ibcbr_servicos;Monthly;5;boxcox→diff;2;279;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;6;yeojohnson;1;280;False;False;False;False;0;False;True
ibcbr_servicos;Monthly;7;yeojohnson→diff;2;279;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;8;sdiff12;1;268;False;True;True;True;3;True;True
ibcbr_servicos;Monthly;9;sdiff12→diff;2;267;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;10;log→sdiff12;3;268;False;False;True;True;2;False;True
ibcbr_servicos;Monthly;11;log→sdiff12→diff;4;267;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;12;boxcox→sdiff12→diff;3;267;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;13;mom_pct;1;279;True;True;True;True;4;True;True
ibcbr_servicos;Monthly;14;yoy_pct_monthly;1;268;False;False;True;True;2;False;True
icc_fecomercio;Monthly;0;nível;0;327;False;True;False;False;1;False;True
icc_fecomercio;Monthly;1;diff;1;326;True;True;True;True;4;True;True
icc_fecomercio;Monthly;2;log;1;327;True;True;True;False;3;True;True
icc_fecomercio;Monthly;3;log→diff;3;326;True;True;True;True;4;True;True
icc_fecomercio;Monthly;4;boxcox;1;327;True;True;True;False;3;True;True
icc_fecomercio;Monthly;5;boxcox→diff;2;326;True;True;True;True;4;True;True
icc_fecomercio;Monthly;6;yeojohnson;1;327;True;True;True;False;3;True;True
icc_fecomercio;Monthly;7;yeojohnson→diff;2;326;True;True;True;True;4;True;True
icc_fecomercio;Monthly;8;sdiff12;1;315;True;True;True;False;3;True;True
icc_fecomercio;Monthly;9;sdiff12→diff;2;314;True;True;True;False;3;True;True
icc_fecomercio;Monthly;10;log→sdiff12;3;315;True;True;True;False;3;True;True
icc_fecomercio;Monthly;11;log→sdiff12→diff;4;314;True;True;True;False;3;True;True
icc_fecomercio;Monthly;12;boxcox→sdiff12→diff;3;314;True;True;True;False;3;True;True
icc_fecomercio;Monthly;13;mom_pct;1;326;True;True;True;True;4;True;True
icc_fecomercio;Monthly;14;yoy_pct_monthly;1;315;False;True;True;False;2;False;True
icea_fecomercio;Monthly;0;nível;0;327;False;True;False;False;1;False;True
icea_fecomercio;Monthly;1;diff;1;326;True;True;True;True;4;True;True
icea_fecomercio;Monthly;2;log;1;327;False;True;False;False;1;False;True
icea_fecomercio;Monthly;3;log→diff;3;326;True;True;True;True;4;True;True
icea_fecomercio;Monthly;4;boxcox;1;327;False;True;False;False;1;False;True
icea_fecomercio;Monthly;5;boxcox→diff;2;326;True;True;True;True;4;True;True
icea_fecomercio;Monthly;6;yeojohnson;1;327;False;True;False;False;1;False;True
icea_fecomercio;Monthly;7;yeojohnson→diff;2;326;True;True;True;True;4;True;True
icea_fecomercio;Monthly;8;sdiff12;1;315;True;True;True;True;4;True;True
icea_fecomercio;Monthly;9;sdiff12→diff;2;314;True;True;True;True;4;True;True
icea_fecomercio;Monthly;10;log→sdiff12;3;315;True;True;True;False;3;True;True
icea_fecomercio;Monthly;11;log→sdiff12→diff;4;314;True;True;True;True;4;True;True
icea_fecomercio;Monthly;12;boxcox→sdiff12→diff;3;314;True;True;True;True;4;True;True
icea_fecomercio;Monthly;13;mom_pct;1;326;True;True;True;True;4;True;True
icea_fecomercio;Monthly;14;yoy_pct_monthly;1;315;True;True;True;False;3;True;True
ief_fecomercio;Monthly;0;nível;0;327;True;True;True;False;3;True;True
ief_fecomercio;Monthly;1;diff;1;326;True;True;True;True;4;True;True
ief_fecomercio;Monthly;2;log;1;327;False;True;True;False;2;False;True
ief_fecomercio;Monthly;3;log→diff;3;326;True;True;True;True;4;True;True
ief_fecomercio;Monthly;4;boxcox;1;327;True;True;True;False;3;True;True
ief_fecomercio;Monthly;5;boxcox→diff;2;326;True;True;True;True;4;True;True
ief_fecomercio;Monthly;6;yeojohnson;1;327;True;True;True;False;3;True;True
ief_fecomercio;Monthly;7;yeojohnson→diff;2;326;True;True;True;True;4;True;True
ief_fecomercio;Monthly;8;sdiff12;1;315;True;True;True;False;3;True;True
ief_fecomercio;Monthly;9;sdiff12→diff;2;314;True;True;True;True;4;True;True
ief_fecomercio;Monthly;10;log→sdiff12;3;315;True;True;True;False;3;True;True
ief_fecomercio;Monthly;11;log→sdiff12→diff;4;314;True;True;True;True;4;True;True
ief_fecomercio;Monthly;12;boxcox→sdiff12→diff;3;314;True;True;True;True;4;True;True
ief_fecomercio;Monthly;13;mom_pct;1;326;True;True;True;True;4;True;True
ief_fecomercio;Monthly;14;yoy_pct_monthly;1;315;True;True;True;False;3;True;True
ics_fgv;Monthly;0;nível;0;217;False;False;False;False;0;False;True
ics_fgv;Monthly;1;diff;1;216;True;True;True;True;4;True;True
ics_fgv;Monthly;2;log;1;217;False;False;True;False;1;False;True
ics_fgv;Monthly;3;log→diff;3;216;True;True;True;True;4;True;True
ics_fgv;Monthly;4;boxcox;1;217;False;False;False;False;0;False;True
ics_fgv;Monthly;5;boxcox→diff;2;216;True;True;True;False;3;True;True
ics_fgv;Monthly;6;yeojohnson;1;217;False;False;False;False;0;False;True
ics_fgv;Monthly;7;yeojohnson→diff;2;216;True;True;True;False;3;True;True
ics_fgv;Monthly;8;sdiff12;1;205;True;True;True;True;4;True;True
ics_fgv;Monthly;9;sdiff12→diff;2;204;True;True;True;True;4;True;True
ics_fgv;Monthly;10;log→sdiff12;3;205;True;True;True;True;4;True;True
ics_fgv;Monthly;11;log→sdiff12→diff;4;204;True;True;True;True;4;True;True
ics_fgv;Monthly;12;boxcox→sdiff12→diff;3;204;True;True;True;False;3;True;True
ics_fgv;Monthly;13;mom_pct;1;216;True;True;True;True;4;True;True
ics_fgv;Monthly;14;yoy_pct_monthly;1;205;True;True;True;True;4;True;True
isas_fgv;Monthly;0;nível;0;217;False;False;False;False;0;False;True
isas_fgv;Monthly;1;diff;1;216;True;True;True;True;4;True;True
isas_fgv;Monthly;2;log;1;217;False;False;False;False;0;False;True
isas_fgv;Monthly;3;log→diff;3;216;True;True;True;True;4;True;True
isas_fgv;Monthly;4;boxcox;1;217;False;False;False;False;0;False;True
isas_fgv;Monthly;5;boxcox→diff;2;216;True;True;True;True;4;True;True
isas_fgv;Monthly;6;yeojohnson;1;217;False;False;False;False;0;False;True
isas_fgv;Monthly;7;yeojohnson→diff;2;216;True;True;True;True;4;True;True
isas_fgv;Monthly;8;sdiff12;1;205;True;True;True;False;3;True;True
isas_fgv;Monthly;9;sdiff12→diff;2;204;True;True;True;False;3;True;True
isas_fgv;Monthly;10;log→sdiff12;3;205;True;True;True;False;3;True;True
isas_fgv;Monthly;11;log→sdiff12→diff;4;204;True;True;True;False;3;True;True
isas_fgv;Monthly;12;boxcox→sdiff12→diff;3;204;True;True;True;False;3;True;True
isas_fgv;Monthly;13;mom_pct;1;216;True;True;True;False;3;True;True
isas_fgv;Monthly;14;yoy_pct_monthly;1;205;True;True;True;False;3;True;True
ies_fgv;Monthly;0;nível;0;217;False;False;True;False;1;False;True
ies_fgv;Monthly;1;diff;1;216;True;True;True;True;4;True;True
ies_fgv;Monthly;2;log;1;217;False;True;True;False;2;False;True
ies_fgv;Monthly;3;log→diff;3;216;True;True;True;True;4;True;True
ies_fgv;Monthly;4;boxcox;1;217;False;False;True;False;1;False;True
ies_fgv;Monthly;5;boxcox→diff;2;216;True;True;True;True;4;True;True
ies_fgv;Monthly;6;yeojohnson;1;217;False;False;True;False;1;False;True
ies_fgv;Monthly;7;yeojohnson→diff;2;216;True;True;True;True;4;True;True
ies_fgv;Monthly;8;sdiff12;1;205;True;True;True;True;4;True;True
ies_fgv;Monthly;9;sdiff12→diff;2;204;True;True;True;True;4;True;True
ies_fgv;Monthly;10;log→sdiff12;3;205;True;True;True;True;4;True;True
ies_fgv;Monthly;11;log→sdiff12→diff;4;204;True;True;True;True;4;True;True
ies_fgv;Monthly;12;boxcox→sdiff12→diff;3;204;True;True;True;True;4;True;True
ies_fgv;Monthly;13;mom_pct;1;216;True;True;True;True;4;True;True
ies_fgv;Monthly;14;yoy_pct_monthly;1;205;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;0;nível;0;365;False;False;False;False;0;False;True
caged_estoque_agro;Monthly;1;diff;1;364;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;2;log;1;365;False;False;False;False;0;False;True
caged_estoque_agro;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;4;boxcox;1;365;False;False;False;False;0;False;True
caged_estoque_agro;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;6;yeojohnson;1;365;False;False;False;False;0;False;True
caged_estoque_agro;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;8;sdiff12;1;353;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;10;log→sdiff12;3;353;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
caged_estoque_agro;Monthly;14;yoy_pct_monthly;1;353;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;0;nível;0;365;False;False;False;False;0;False;True
caged_estoque_ind_extrativa;Monthly;1;diff;1;364;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;2;log;1;365;False;False;False;False;0;False;True
caged_estoque_ind_extrativa;Monthly;3;log→diff;3;364;False;True;True;False;2;False;True
caged_estoque_ind_extrativa;Monthly;4;boxcox;1;365;False;False;False;False;0;False;True
caged_estoque_ind_extrativa;Monthly;5;boxcox→diff;2;364;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;6;yeojohnson;1;365;False;False;False;False;0;False;True
caged_estoque_ind_extrativa;Monthly;7;yeojohnson→diff;2;364;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;8;sdiff12;1;353;False;True;False;False;1;False;True
caged_estoque_ind_extrativa;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;10;log→sdiff12;3;353;False;True;False;False;1;False;True
caged_estoque_ind_extrativa;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;True;4;True;True
caged_estoque_ind_extrativa;Monthly;13;mom_pct;1;364;False;True;True;False;2;False;True
caged_estoque_ind_extrativa;Monthly;14;yoy_pct_monthly;1;353;False;True;False;False;1;False;True
caged_estoque_ind_transformacao;Monthly;0;nível;0;365;False;False;False;False;0;False;True
caged_estoque_ind_transformacao;Monthly;1;diff;1;364;True;True;True;True;4;True;True
caged_estoque_ind_transformacao;Monthly;2;log;1;365;False;False;False;False;0;False;True
caged_estoque_ind_transformacao;Monthly;3;log→diff;3;364;True;True;True;True;4;True;True
caged_estoque_ind_transformacao;Monthly;4;boxcox;1;365;False;False;False;;0;False;True
caged_estoque_ind_transformacao;Monthly;5;boxcox→diff;2;364;True;True;True;;3;True;True
caged_estoque_ind_transformacao;Monthly;6;yeojohnson;1;365;False;False;False;;0;False;True
caged_estoque_ind_transformacao;Monthly;7;yeojohnson→diff;2;364;True;True;True;;3;True;True
caged_estoque_ind_transformacao;Monthly;8;sdiff12;1;353;False;True;False;False;1;False;True
caged_estoque_ind_transformacao;Monthly;9;sdiff12→diff;2;352;True;True;True;True;4;True;True
caged_estoque_ind_transformacao;Monthly;10;log→sdiff12;3;353;False;True;False;False;1;False;True
caged_estoque_ind_transformacao;Monthly;11;log→sdiff12→diff;4;352;True;True;True;True;4;True;True
caged_estoque_ind_transformacao;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;;3;True;True
caged_estoque_ind_transformacao;Monthly;13;mom_pct;1;364;True;True;True;True;4;True;True
caged_estoque_ind_transformacao;Monthly;14;yoy_pct_monthly;1;353;False;True;False;False;1;False;True
caged_estoque_SIUP;Monthly;0;nível;0;365;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;1;diff;1;364;False;False;True;True;2;False;True
caged_estoque_SIUP;Monthly;2;log;1;365;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;3;log→diff;3;364;False;False;True;True;2;False;True
caged_estoque_SIUP;Monthly;4;boxcox;1;365;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;5;boxcox→diff;2;364;False;False;True;True;2;False;True
caged_estoque_SIUP;Monthly;6;yeojohnson;1;365;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;7;yeojohnson→diff;2;364;False;False;True;True;2;False;True
caged_estoque_SIUP;Monthly;8;sdiff12;1;353;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;9;sdiff12→diff;2;352;True;True;True;False;3;True;True
caged_estoque_SIUP;Monthly;10;log→sdiff12;3;353;False;False;False;False;0;False;True
caged_estoque_SIUP;Monthly;11;log→sdiff12→diff;4;352;True;True;True;False;3;True;True
caged_estoque_SIUP;Monthly;12;boxcox→sdiff12→diff;3;352;True;True;True;False;3;True;True
caged_estoque_SIUP;Monthly;13;mom_pct;1;364;False;False;True;True;2;False;True
caged_estoque_SIUP;Monthly;14;yoy_pct_monthly;1;353;False;False;False;False;0;False;True
caged_estoque_EG;Monthly;0;nível;0;233;False;False;False;False;0;False;True
caged_estoque_EG;Monthly;1;diff;1;232;True;True;True;True;4;True;True
caged_estoque_EG;Monthly;2;log;1;233;False;False;False;False;0;False;True
caged_estoque_EG;Monthly;3;log→diff;3;232;True;True;True;True;4;True;True
caged_estoque_EG;Monthly;4;boxcox;1;233;False;False;False;False;0;False;True
caged_estoque_EG;Monthly;5;boxcox→diff;2;232;True;True;True;True;4;True;True
caged_estoque_EG;Monthly;6;yeojohnson;1;233;False;False;False;False;0;False;True
caged_estoque_EG;Monthly;7;yeojohnson→diff;2;232;True;True;True;True;4;True;True
caged_estoque_EG;Monthly;8;sdiff12;1;221;False;True;False;True;2;False;True
caged_estoque_EG;Monthly;9;sdiff12→diff;2;220;True;True;True;True;4;True;True
caged_estoque_EG;Monthly;10;log→sdiff12;3;221;False;True;False;True;2;False;True
caged_estoque_EG;Monthly;11;log→sdiff12→diff;4;220;True;True;True;False;3;True;True
