Date,pim_industria_extrativa,pim_industria_transformacao,pim_bens_capital,pim_bens_intermediarios,pim_bens_consumo,pim_bens_duraveis,pim_bens_semi_e_nao_duraveis,pim_insumo_constr_civil,cons_energ_comercial,cons_energ_residencial,cons_energ_industrial,cons_energ_outros,pmc_combustiveis,pmc_hiper_supermercados,pmc_vestuário,pmc_moveis_eletrodomesticos,pmc_automoveis,pmc_farmaceuticos,pmc_livros_jornais,pmc_eqp_material_escritorio,pmc_outros_pessoal,pmc_material_construcao,pmc_comercio_ampliado,ibcbr_agro,ibcbr_ind,ibcbr_servicos,icc_fecomercio,icea_fecomercio,ief_fecomercio,ics_fgv,isas_fgv,ies_fgv,caged_estoque_agro,caged_estoque_ind_extrativa,caged_estoque_ind_transformacao,caged_estoque_SIUP,caged_estoque_EG,caged_estoque_AER,caged_estoque_construcao,caged_estoque_comercio,caged_estoque_servicos,pnadc_salario_real_efetivo,pnadc_salario_real_com_carteira,pnadc_salario_real_sem_carteira,pnadc_salario_real_setor_privado,pnadc_salario_real_setor_publico,pnadc_salario_real_conta_propria,pnadc_salario_real_empregadores,pnadc_massa_salarial_efetiva,pnadc_massa_salarial_habitual,renda_disponivel_familias_restrita,tx_desemprego,ipca_alimentacao,ipca_habitacao,ipca_artigos_resid,ipca_vestuario,ipca_transportes,ipca_saude,ipca_despesas_pess,ipca_educacao,ipca_comunicacao,ipca_alim_domicilio,ipca_industriais,ipca_servicos,ipca_administrados,ipca_livres,ipca_nao_duraveis,ipca_semi_duraveis,ipca_duraveis,ipca_comercializaveis,ipca_nao_comercializaveis,ipca_EX0,ipca_EX1,ipca_EX2,ipca_EX3,ipca_MA,ipca_MS,ipca_DP,ipca_EXFE,ipca_P55,ipca_difusao,ipca_industriais_subjacentes,ipca_servicos_subjacentes,ipca15,igpm,igpdi,ipcbr,incc,ipc_fipe,igp10,ipam,abras,prod_total_autoveiculos,vendas_total_autoveiculos,vendas_autoveiculos_interno,vendas_autoveiculos_externo,prod_automoveis_e_comerciais_leves,prod_caminhoes,prod_onibus,prod_oleo_bruto,prod_LGN,prod_gas_natural,consumo_gasolina,consumo_GLP,consumo_oleo_combustivel,consumo_diesel,consumo_demais_derivados,consumo_alcool_hidratado,consumo_alcool_anidro,prod_aco_bruto,desembolso_BNDES_ind_transformacao,desembolso_BNDES_comercio_servicos,desembolso_BNDES_agro,desembolso_BNDES_ind_extrativa,cni_nuci_transformacao,cni_vendas_industriais,cni_horas_trabalhadas,cni_salario_industria,cni_massa_salarial,fenabrave_automoveis,fenabrave_comerciais_leves,fenabrave_caminhoes,fenabrave_onibus,fgv_nuci,concessoes_PJ_total,concessoes_PF_total,concessoes_livres_PJ_total,concessoes_livres_PJ_capital_giro,concessoes_livres_PF_total,concessoes_direcionados_PJ_total,concessoes_direcionados_PF_total,concessoes_direcionados_credito_rural,selic_mensal,abcr_trafego_veiculos_pesados,inadimplencia_livres_total,inadimplencia_livres_PJ_total,inadimplencia_livres_PJ_desconto_de_duplicatas_e_recebiveis,inadimplencia_livres_PJ_capital_de_giro_total,inadimplencia_livres_PJ_aquisicao_de_bens_total,inadimplencia_livres_PJ_cartao_de_credito_total,inadimplencia_livres_PF_total,inadimplencia_livres_PF_cheque_especial,inadimplencia_livres_PF_credito_pessoal_nao_consignado_total,inadimplencia_livres_PF_credito_pessoal_consignado_total,inadimplencia_livres_PF_aquisicao_de_bens_total,inadimplencia_livres_PF_cartao_de_credito_total,concessoes_livres_total,concessoes_livres_PJ_desconto_de_duplicatas_e_recebveis,concessoes_livres_PJ_capital_de_giro_total,concessoes_livres_PJ_aquisicao_de_bens_total,concessoes_livres_PJ_cartao_de_credito_total,concessoes_livres_PF_cheque_especial,concessoes_livres_PF_credito_pessoal_nao_consignado_total,concessoes_livres_PF_credito_pessoal_consignado_total,concessoes_livres_PF_aquisicao_de_bens_total,concessoes_livres_PF_cartao_de_credito_total,icc_fgv_expectativas,icc_fgv,icc_fgv_sit_atual,papelao_expedicao,pib
1998-06-01,,,,,,,,,3193.0,6227.0,10168.0,3363.0,,,,,,,,,,,,,,,,,,,,,1209425.79,116161.58,4906682.98,389253.19,,,1307107.58,3035319.02,9093452.62,,,,,,,,,,,,0.13,0.05,0.37,0.38,,0.03,-0.41,,,0.17,0.21,-0.15,-0.07,0.04,0.18,-0.09,0.71,0.28,-0.18,0.0,0.0,-0.11,-0.07,0.0,0.14,0.02,0.04,0.0,48.05,0.03,-0.14,,0.38,0.28,0.41,0.39,0.19,0.36,0.38,,,,,,137382.0,6370.0,2399.0,956.0,28.0,0.181,307.0,217.0,202.0,606.0,89.0,105.0,91.0,111.42,3276.0,5021.0,563.0,23.0,,,,,,99928.0,23607.0,4620.0,1456.0,,,,,,,,,,21.02,,,,,,,,,,,,,,,,,,,,,,,,,,,164726.876427952,106.85
1998-07-01,,,,,,,,,3161.0,6320.0,10351.0,3432.0,,,,,,,,,,,,,,,,,,,,,1196540.37,116053.03,4875888.5,389123.44,,,1305859.57,3036747.33,9108231.01,,,,,,,,,,,,-0.99,0.0,-0.52,-0.15,,0.52,0.35,,,-1.29,0.0,0.16,0.26,-0.2,-0.74,-0.19,-0.15,-0.02,-0.36,0.09,0.13,0.01,0.06,0.11,0.19,0.07,0.14,0.04,44.44,0.0,0.1,,-0.17,-0.38,-0.25,0.34,-0.77,0.0,-0.34,,,,,,118016.0,6550.0,2259.0,974.0,29.0,0.19,307.0,219.0,202.0,629.0,94.0,105.0,96.0,117.08,3827.0,6099.0,672.0,31.0,,,,,,103576.0,25420.0,4833.0,1508.0,,,,,,,,,,20.33,,,,,,,,,,,,,,,,,,,,,,,,,,,165692.705017966,
1998-08-01,,,,,,,,,3352.0,6443.0,10723.0,3564.0,,,,,,,,,,,,,,,,,,,,,1195018.8,116047.65,4863716.91,385594.8,,,1306023.64,3038832.95,9109339.9,,,,,,,,,,,,-1.2,-0.06,-0.36,-0.81,,0.25,0.11,,,-1.57,-0.33,-0.03,-0.8,-0.45,-1.0,-0.56,-0.52,-0.5,-0.4,-0.15,-0.16,-0.18,-0.09,-0.22,-0.07,-0.34,-0.11,-0.01,41.74,-0.23,0.0,,-0.16,-0.17,-0.52,0.22,-1.0,-0.2,-0.06,,,,,,126461.0,5906.0,1857.0,990.0,31.0,0.183,298.0,211.0,187.0,606.0,91.0,97.0,93.0,113.51,4687.0,7207.0,740.0,36.0,,,,,,116702.0,23554.0,4872.0,1245.0,,,,,,,,,,19.23,,,,,,,,,,,,,,,,,,,,,,,,,,,170568.077797051,
1998-09-01,,,,,,,,,3481.0,6679.0,10510.0,3596.0,,,,,,,,,,,,,,,,,,,,,1196289.3,116132.03,4838634.66,384061.66,,,1294043.73,3037658.82,9109726.14,,,,,,,,,,,,-0.47,-0.02,-0.37,-0.07,,0.26,-0.55,,,-0.6,-0.15,-0.15,-0.1,-0.25,-0.36,-0.24,-0.31,-0.12,-0.36,-0.15,-0.12,-0.14,-0.13,-0.1,0.05,-0.17,-0.13,0.0,50.75,-0.09,-0.15,,-0.08,-0.02,-0.17,0.01,-0.66,-0.29,0.07,,,,,,127071.0,5974.0,1495.0,964.0,31.0,0.185,317.0,216.0,190.0,646.0,93.0,103.0,99.0,106.54,5520.0,8168.0,905.0,39.0,,,,,,98040.0,20207.0,4374.0,1917.0,,,,,,,,,,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,174658.792937678,106.81
1998-10-01,,,,,,,,,3478.0,6711.0,10425.0,3568.0,,,,,,,,,,,,,,,,,,,,,1199499.15,115588.13,4819756.43,382763.66,,,1274807.9,3032478.88,9094385.24,,,,,,,,,,,,-0.02,-0.09,0.05,0.8,,0.23,-0.09,,,0.03,0.3,-0.12,-0.15,0.05,0.11,0.61,-0.16,0.1,0.01,0.05,0.04,0.08,0.12,-0.03,0.06,-0.02,0.06,0.0,54.05,0.52,-0.14,,0.08,-0.03,0.2,0.01,0.02,0.17,0.09,,,,,,86228.0,5193.0,1434.0,991.0,29.0,0.192,330.0,213.0,191.0,656.0,91.0,108.0,103.0,106.03,5988.0,8883.0,1011.0,43.0,,,,,,87403.0,16483.0,3628.0,1014.0,,,,,,,,,,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,179347.996945856,
1998-11-01,,,,,,,,,3538.0,6642.0,10343.0,3535.0,,,,,,,,,,,,,,,,,,,,,1209051.78,114793.63,4789074.33,380397.89,,,1256821.18,3011087.17,9068434.21,,,,,,,,,,,,-0.46,-0.2,-0.55,0.17,,0.16,0.43,,,-0.76,-0.01,0.03,-0.03,-0.14,-0.39,0.22,-0.77,-0.11,-0.17,0.02,0.04,0.04,0.05,-0.01,0.0,-0.08,0.05,0.0,51.05,0.2,-0.05,,-0.32,-0.18,-0.19,-0.05,-0.44,-0.08,-0.52,,,,,,74360.0,4281.0,1002.0,1069.0,28.0,0.194,298.0,205.0,174.0,599.0,89.0,96.0,93.0,102.01,6741.0,9421.0,1204.0,44.0,,,,,,89552.0,17788.0,3313.0,722.0,,,,,,,,,,38.73,,,,,,,,,,,,,,,,,,,,,,,,,,,173493.051573535,
1998-12-01,,,,,,,,,3622.0,6705.0,9815.0,3503.0,,,,,,,,,,,,,,,,,,,,,1193337.18,113943.29,4759964.5,377372.58,,,1233241.93,2995136.93,9033523.6,,,,,,,,,,,,0.1,0.44,-0.9,0.35,,0.47,0.31,,,0.13,-0.03,0.03,1.9,0.03,0.29,0.0,-0.79,0.03,0.02,0.0,0.17,0.0,-0.02,0.13,0.05,0.07,0.15,0.05,53.15,0.17,-0.15,,0.45,0.98,0.09,0.05,-0.12,-0.07,0.94,,,,,,57627.0,1855.0,168.0,1138.0,32.0,0.197,359.0,210.0,169.0,580.0,91.0,113.0,112.0,97.91,7281.0,10080.0,1349.0,282.0,,,,,,105328.0,17808.0,3471.0,759.0,,,,,,,,,,31.24,,,,,,,,,,,,,,,,,,,,,,,,,,,160911.041351753,105.59
1999-01-01,,,,,,,,,3806.0,7190.0,9257.0,3648.0,,,,,,,,,,,,,,,,,,,,,1185442.39,113109.5,4743579.47,376462.65,,,1220986.21,3001724.63,9038521.76,,,,,,,,,,,,0.9,0.06,0.27,-0.25,,0.43,1.63,,,1.04,0.46,0.5,1.2,0.6,0.84,0.19,0.92,0.44,0.74,0.48,0.56,0.17,0.16,0.43,0.31,0.56,0.6,0.44,66.67,0.31,0.05,,0.84,1.15,0.64,0.55,0.5,0.89,1.05,,,,,,76130.0,4463.0,1309.0,1128.0,30.0,0.203,314.0,191.0,155.0,534.0,90.0,104.0,99.0,103.58,425.0,256.0,89.0,63.0,,,,,,73983.0,15288.0,3726.0,864.0,,,,,,,,,,31.19,,,,,,,,,,,,,,,,,,,,,,,,,,,161353.348364515,
1999-02-01,,,,,,,,,3661.0,6745.0,9441.0,3524.0,,,,,,,,,,,,,,,,,,,,,1179868.75,112713.4,4716051.13,375522.17,,,1199215.33,2990630.21,9020652.78,,,,,,,,,,,,2.71,0.41,1.5,-1.23,,0.48,-0.57,,,3.57,0.93,-0.23,1.63,0.93,2.82,-0.39,2.55,2.18,-0.19,0.25,0.66,0.73,0.36,0.85,0.63,1.13,0.37,0.72,66.97,0.59,0.2,,3.61,4.44,1.41,0.98,1.41,2.64,5.82,,,,,,72574.0,4234.0,1295.0,1085.0,29.0,0.2,302.0,197.0,174.0,524.0,87.0,96.0,95.0,104.58,1122.0,532.0,160.0,63.0,,,,,,44579.0,9068.0,2884.0,644.0,,,,,,,,,,38.97,102.41,,,,,,,,,,,,,,,,,,,,,,,,,,156368.023559658,
1999-03-01,,,,,,,,,3687.0,6841.0,9762.0,3525.0,,,,,,,,,,,,,,,,,,,,,1186138.92,112674.38,4692529.63,372917.02,,,1179249.44,2972270.35,8996051.85,,,,,,,,,,,,2.01,0.79,1.63,-0.07,,1.32,0.55,,,2.66,1.1,0.25,1.41,1.04,2.6,0.12,1.07,1.72,0.41,0.61,0.83,0.9,0.62,0.57,0.45,0.98,0.61,0.68,71.17,1.29,0.17,,2.83,1.98,0.95,0.55,0.56,3.51,4.16,,,,,,108144.0,4862.0,1867.0,1077.0,27.0,0.203,328.0,214.0,184.0,619.0,87.0,105.0,103.0,105.33,1809.0,1333.0,297.0,65.0,,,,,,85474.0,15914.0,3421.0,914.0,,,,,,,,,,43.25,101.95,,,,,,,,,,,,,,,,,,,,,,,,,,178825.724823442,105.78
1999-04-01,,,,,,,,,3929.0,7115.0,10512.0,3691.0,,,,,,,,,,,,,,,75.86,49.01,93.76,,,,1195366.82,112435.42,4684377.37,371042.12,,,1163482.99,2965071.99,8985723.28,,,,,,,,,,,,-0.23,0.66,1.13,1.12,,1.48,0.02,,,-0.5,1.26,0.14,1.49,0.38,0.32,0.95,0.88,0.78,0.0,0.62,0.61,0.71,0.7,0.43,0.44,0.68,0.56,0.49,66.97,1.45,0.19,,0.71,0.03,0.52,0.52,0.47,1.19,0.76,,,,,,103885.0,4165.0,1098.0,1090.0,29.0,0.204,317.0,213.0,171.0,581.0,83.0,107.0,100.0,109.16,2386.0,1696.0,389.0,66.0,,,,,,106913.0,17698.0,3812.0,1137.0,,,,,,,,,,36.12,95.98,,,,,,,,,,,,,,,,,,,,,,,,,,167763.051685045,
1999-05-01,,,,,,,,,3521.0,6587.0,10215.0,3558.0,,,,,,,,,,,,,,,77.29,50.86,94.91,,,,1168759.5,112536.45,4683053.67,369060.84,,,1155316.94,2965715.87,8986100.01,,,,,,,,,,,,-0.95,0.18,0.68,0.76,,1.27,0.33,,,-1.21,1.27,0.12,0.68,0.22,-0.34,0.65,2.07,0.48,-0.02,0.61,0.51,0.25,0.31,0.29,0.24,0.49,0.57,0.41,57.36,0.95,-0.14,,-0.29,-0.34,0.08,0.86,-0.37,-0.22,-0.7,,,,,,108230.0,4752.0,1065.0,1070.0,30.0,0.203,304.0,212.0,183.0,573.0,82.0,105.0,95.0,107.38,2939.0,2063.0,496.0,67.0,,,,,,81458.0,15503.0,3753.0,934.0,,,,,,,,,,27.11,104.39,,,,,,,,,,,,,,,,,,,,,,,,,,180632.436519638,
1999-06-01,,,,,,,,,3449.0,6642.0,10411.0,3564.0,,,,,,,,,,,,,,,91.51,60.45,112.22,,,,1144360.16,112329.24,4693959.32,367561.85,,,1150079.52,2975207.22,8998541.14,,,,,,,,,,,,-1.28,0.75,0.45,0.74,,0.5,0.31,,,-1.42,0.59,-0.01,1.62,-0.1,-0.74,0.47,0.79,-0.1,-0.1,0.25,0.41,0.04,0.17,0.27,0.25,0.08,0.38,0.24,51.65,0.52,-0.08,,0.36,1.02,0.65,0.41,-0.08,-0.06,0.33,,,,,,110777.0,5107.0,1106.0,1060.0,31.0,0.207,315.0,232.0,185.0,594.0,82.0,105.0,99.0,104.78,3876.0,2651.0,599.0,76.0,,,,,,83286.0,15213.0,4058.0,1242.0,,,,,,,,,,22.01,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,179466.695155495,106.34
1999-07-01,,,,,,,,,3413.0,6611.0,10467.0,3537.0,,,,,,,,,,,,,,,99.11,66.07,121.14,,,,1134008.68,111857.75,4703367.54,365725.33,,,1138881.49,2978048.83,8998216.99,,,,,,,,,,,,-0.24,1.21,0.08,0.47,,0.42,0.16,,,-0.32,0.46,0.02,5.83,0.1,0.06,0.28,0.35,0.33,-0.11,0.21,0.64,0.18,0.2,0.33,0.31,0.51,0.56,0.3,55.26,0.49,-0.01,,1.55,1.59,1.2,0.46,1.09,1.39,2.01,,,,,,109826.0,4437.0,1049.0,1081.0,31.0,0.202,317.0,223.0,192.0,588.0,87.0,103.0,100.0,99.94,4436.0,3003.0,731.0,112.0,,,,,,95450.0,15730.0,3731.0,1032.0,,,,,,,,,,20.74,91.95,,,,,,,,,,,,,,,,,,,,,,,,,,170987.894622723,
1999-08-01,,,,,,,,,3483.0,6581.0,10804.0,3622.0,,,,,,,,,,,,,,,98.17,64.59,120.56,,,,1121567.01,111683.6,4701717.59,363542.97,,,1130320.5,2977010.36,8999404.36,,,,,,,,,,,,0.13,0.84,0.08,-0.12,1.41,0.93,-0.13,0.4,0.0,0.17,0.43,0.08,1.55,0.24,0.36,0.04,0.46,0.32,0.15,0.26,0.43,0.23,0.28,0.41,0.43,0.46,0.44,0.25,53.13,0.56,0.04,,1.56,1.45,0.48,0.69,0.74,1.58,2.24,,,,,,123126.0,4735.0,1426.0,1095.0,31.0,0.205,291.0,223.0,199.0,625.0,85.0,105.0,91.0,103.37,5121.0,3668.0,850.0,150.0,,,,,,98557.0,17579.0,4587.0,992.0,,,,,,,,,,19.51,100.27,,,,,,,,,,,,,,,,,,,,,,,,,,181435.835980672,
1999-09-01,,,,,,,,,3618.0,6795.0,10750.0,3723.0,,,,,,,,,,,,,,,99.03,64.57,122.0,,,,1105066.93,111565.66,4708141.9,362220.39,,,1125912.35,2978408.23,9001676.09,,,,,,,,,,,,0.34,0.2,0.13,0.35,0.55,0.69,-0.09,0.07,-0.24,0.42,0.43,-0.07,0.55,0.24,0.43,0.39,0.45,0.34,0.12,0.18,0.24,0.11,0.17,0.24,0.4,0.34,0.26,0.21,58.4,0.47,-0.1,,1.45,1.47,0.19,0.86,0.91,1.49,2.16,,,,,,124331.0,4658.0,1455.0,1110.0,30.0,0.209,302.0,217.0,187.0,634.0,72.0,107.0,95.0,104.68,5703.0,4208.0,943.0,176.0,,,,,,86731.0,15470.0,4278.0,892.0,,,,,,,,,,19.38,97.97,,,,,,,,,,,,,,,,,,,,,,,,,,181776.93715153,106.34
1999-10-01,,,,,,,,,3590.0,6674.0,10742.0,3699.0,,,,,,,,,,,,,,,95.52,61.94,117.91,,,,1090006.74,111829.82,4736040.76,361621.25,,,1121054.81,2982083.93,9008258.19,,,,,,,,,,,,1.77,0.02,0.34,1.04,3.24,0.4,0.18,0.0,-0.06,2.3,2.09,0.0,0.75,1.34,1.59,0.85,4.4,2.43,0.13,1.06,0.9,0.38,0.32,0.48,0.68,1.32,0.95,0.39,66.41,0.7,-0.01,,1.7,1.89,0.92,1.01,1.13,1.54,2.5,,,,,,104168.0,4689.0,1133.0,1097.0,32.0,0.206,295.0,214.0,191.0,623.0,74.0,111.0,92.0,101.05,6451.0,4965.0,1042.0,178.0,,,,,,65483.0,11680.0,3484.0,692.0,,,,,,,,,,18.91,100.39,,,,,,,,,,,,,,,,,,,,,,,,,,182063.062309503,
1999-11-01,,,,,,,,,3683.0,6715.0,10864.0,3696.0,,,,,,,,,,,,,,,93.87,64.52,113.43,,,,1083362.09,112234.16,4753763.39,361924.86,,,1119066.96,2986010.4,9025079.05,,,,,,,,,,,,1.35,0.43,0.91,0.61,2.15,0.29,0.04,0.16,-0.07,1.66,0.55,0.13,1.86,0.65,1.21,0.54,0.67,1.05,0.19,0.34,0.42,0.37,0.33,0.32,0.46,0.64,0.33,0.34,64.06,0.48,0.19,,2.39,2.53,1.12,0.91,1.48,2.21,3.26,,,,,,102213.0,5485.0,972.0,1139.0,32.0,0.207,293.0,219.0,200.0,662.0,76.0,90.0,92.0,109.81,7083.0,6144.0,1151.0,180.0,,,,,,64201.0,11406.0,4135.0,659.0,,,,,,,,,,18.95,100.52,,,,,,,,,,,,,,,,,,,,,,,,,,183363.744796184,
1999-12-01,,,,,,,,,3749.0,6797.0,10667.0,3631.0,,,,,,,,,,,,,,,94.62,64.17,114.92,,,,1083302.8,112695.97,4774160.37,361340.08,,,1120762.29,3001668.76,9058610.74,,,,,,,,,,,,1.41,0.41,0.62,0.69,0.33,0.15,0.33,0.46,-0.04,1.55,0.17,0.39,0.67,0.57,1.06,0.67,-0.18,0.86,0.24,0.28,0.45,0.64,0.43,0.46,0.58,0.52,0.32,0.46,67.77,0.45,0.4,,1.81,1.23,0.6,1.04,0.49,2.35,2.6,,,,,,77064.0,3607.0,540.0,1185.0,33.0,0.211,339.0,221.0,194.0,610.0,77.0,105.0,106.0,109.23,8166.0,8341.0,1286.0,258.0,,,,,,62917.0,11178.0,3750.0,501.0,,,,,,,,,,18.99,103.28,,,,,,,,,,,,,,,,,,,,,,,,,,170276.954819725,107.85
2000-01-01,,,,,,,,,4083.0,7230.0,10024.0,3724.0,,,,,,,,,,,,,,,100.91,71.17,120.73,,,,1085747.84,113088.94,4783661.13,359988.04,,,1121418.1,3017150.92,9058845.66,,,,,,,,,,,,0.84,0.19,0.43,0.21,0.39,0.59,0.12,3.05,1.82,0.94,0.47,0.66,0.54,0.65,0.81,0.28,0.5,0.46,0.87,0.56,0.64,0.43,0.34,0.4,0.47,0.49,0.62,0.34,68.75,0.49,0.21,,1.24,1.02,1.01,1.07,0.57,1.22,1.29,,,,,,88435.0,3413.0,856.0,1155.0,32.0,0.217,279.0,193.0,174.0,520.0,79.0,86.0,88.0,120.4,383.0,427.0,104.0,2.0,,,,,,69984.0,9414.0,3666.0,934.0,,,,,,,,,,18.94,103.94,,,,,,,,,,,,,,,,,,,,,,,,,,188855.098810556,
2000-02-01,,,,,,,,,4016.0,7001.0,10388.0,3652.0,98.19,53.25,86.02,33.52,62.75,,,,,,,,,,107.34,86.37,121.31,,,,1097850.91,113341.66,4810607.88,358557.07,,,1122776.75,3028608.49,9087086.62,,,,,,,,,,,,-0.25,0.01,0.29,-0.67,0.4,0.22,0.36,1.32,0.04,-0.5,0.47,0.43,-0.15,0.23,-0.22,-0.08,1.0,0.1,0.38,0.45,0.33,0.18,0.23,0.19,0.43,0.28,0.37,0.13,53.52,0.19,0.26,,0.35,0.19,0.05,0.77,-0.23,0.55,0.41,,,,,,120251.0,5078.0,1266.0,1121.0,31.0,0.213,324.0,212.0,181.0,618.0,79.0,91.0,102.0,113.54,989.0,776.0,193.0,4.0,,,,,,82262.0,10790.0,4675.0,1209.0,,,,,,,,,,18.87,100.76,,,,,,,,,,,,,,,,,,,,,,,,,,195638.389127741,
2000-03-01,,,,,,,,,4099.0,7099.0,10769.0,3695.0,97.43,53.46,87.46,34.29,61.85,,,,,,,,,,100.09,79.93,113.53,,,,1102189.47,113128.92,4828458.58,356404.87,,,1119394.57,3056899.62,9106645.71,,,,,,,,,,,,-0.46,0.17,0.28,-1.44,1.68,0.27,-0.07,-0.26,0.07,-0.63,0.17,-0.07,1.22,-0.11,-0.29,-1.13,0.88,-0.33,0.15,0.06,0.16,-0.1,-0.03,0.21,0.37,0.2,0.23,0.1,51.17,-0.06,0.0,,0.15,0.18,0.51,0.56,0.23,0.13,-0.06,,,,,,123461.0,5635.0,1634.0,1189.0,37.0,0.221,278.0,218.0,185.0,567.0,74.0,82.0,88.0,122.49,1924.0,1215.0,293.0,8.0,,,,,,76748.0,10062.0,4449.0,1457.0,,,,,,,,,,18.85,101.2,,,,,,,,,,,,,,,,,,,,,,,,,,213088.275399579,108.98
2000-04-01,,,,,,,,,4065.0,6962.0,10942.0,3628.0,97.9,53.72,89.23,34.46,62.33,,,,,,,,,,93.93,70.42,109.61,,,,1083302.43,113232.95,4822943.75,355774.09,,,1117067.41,3067640.6,9128404.64,,,,,,,,,,,,-0.36,0.0,0.19,0.72,0.51,0.07,3.55,0.01,-0.29,-0.54,0.47,1.27,0.06,0.54,-0.29,0.56,0.69,0.04,1.11,0.86,0.62,0.15,0.2,0.17,0.45,0.59,0.7,0.18,56.84,0.32,0.1,,0.23,0.13,0.25,0.6,0.09,0.35,0.04,,,,,,121388.0,5612.0,2116.0,1161.0,38.0,0.222,297.0,216.0,161.0,598.0,74.0,87.0,94.0,118.3,2314.0,1573.0,406.0,11.0,,,,,,91613.0,15544.0,4445.0,1707.0,,,,,,,,,,18.62,103.8,,,,,,,,,,,,,,,,,,,,,,,,,,206125.063585677,
2000-05-01,,,,,,,,,3931.0,6910.0,10882.0,3725.0,95.22,53.95,87.65,34.89,64.01,,,,,,,,,,89.44,69.29,102.87,,,,1112385.16,113222.92,4836588.22,353557.95,,,1114569.63,3076227.42,9137422.34,,,,,,,,,,,,-0.67,0.45,0.25,0.35,0.13,0.03,0.13,0.07,0.18,-0.98,0.37,0.02,0.26,-0.07,-0.56,0.53,0.45,-0.03,-0.12,0.2,0.19,0.11,0.16,0.11,0.35,0.17,0.16,0.01,51.76,0.33,0.01,0.09,0.31,0.67,0.4,1.35,0.03,0.18,0.2,,,,,,135402.0,6784.0,2552.0,1159.0,40.0,0.225,288.0,226.0,165.0,592.0,75.0,88.0,91.0,122.15,2859.0,1944.0,568.0,13.0,,,,,,98154.0,17776.0,5276.0,1883.0,,,,,,,,,,18.51,99.64,,,,,,,,,,,,,,,,,,,,,,,,,,215740.868021311,
2000-06-01,,,,,,,,,3736.0,6737.0,11216.0,3756.0,95.19,54.83,89.04,35.4,63.09,,,,,,,,,,94.54,74.58,107.86,,,,1133448.67,113813.36,4841880.28,351469.97,,,1114613.91,3090166.36,9167004.22,,,,,,,,,,,,0.11,-0.03,0.42,0.92,0.03,0.44,0.04,-0.19,2.68,0.07,0.51,0.09,0.19,0.25,0.26,0.61,0.38,0.6,-0.15,0.3,0.31,0.34,0.36,0.13,0.42,0.27,0.35,0.1,53.52,0.62,0.12,0.08,0.85,0.93,-0.01,0.73,0.18,0.76,1.25,,,,,,136157.0,6339.0,2676.0,1209.0,37.0,0.232,320.0,236.0,178.0,644.0,74.0,79.0,101.0,117.66,3571.0,2356.0,744.0,17.0,,,,,,88517.0,20647.0,5220.0,1538.0,,,,,,,,,,18.04,101.3,,,,,,,,,,,,,,,,,,,,,,,,,,209701.00333292,110.53
2000-07-01,,,,,,,,,3756.0,6731.0,11049.0,3751.0,93.16,54.9,88.98,36.18,66.74,,,,,,,,,,98.31,74.01,114.5,,,,1138376.61,114370.36,4866007.17,349669.98,,,1114894.14,3102758.68,9195819.23,,,,,,,,,,,,1.78,1.29,0.33,0.79,2.98,0.48,0.2,-0.25,7.61,2.38,0.51,-0.01,4.23,0.74,1.56,0.59,0.75,1.38,0.0,0.26,0.82,0.19,0.13,0.57,0.58,0.82,0.66,0.58,66.02,0.37,-0.1,0.78,1.57,2.26,1.91,0.3,1.4,1.22,1.98,,,,,,132860.0,6462.0,2429.0,1187.0,35.0,0.23,275.0,230.0,174.0,579.0,82.0,82.0,87.0,112.32,4247.0,4336.0,927.0,19.0,,,,,,97353.0,17754.0,5092.0,1501.0,,,,,,,,,,16.85,101.01,,,,,,,,,,,,,,,,,,,,,,,,,,213410.634747863,
2000-08-01,,,,,,,,,3650.0,6759.0,11271.0,3790.0,88.2,54.57,86.92,36.83,67.34,,,,,,,,,,91.2,68.83,106.11,,,,1139416.8,114965.2,4884353.47,348877.7,,,1117702.97,3118580.75,9229866.76,,,,,,,,,,,,2.07,0.43,0.82,0.42,2.7,0.89,0.32,0.2,-0.04,2.58,0.42,0.25,2.63,0.86,1.66,0.51,0.69,1.1,0.57,0.34,0.43,0.37,0.38,0.44,0.58,0.82,0.45,0.35,65.43,0.38,0.39,1.99,2.39,1.82,0.86,0.39,1.55,2.52,3.1,,,,,,151584.0,7657.0,2262.0,1192.0,35.0,0.224,291.0,231.0,196.0,646.0,72.0,71.0,84.0,106.5,4882.0,4867.0,1118.0,56.0,,,,,,107994.0,19109.0,5711.0,1445.0,,,,,,,,,,16.52,98.25,,,,,,,,,,,,,,,,,,,,,,,,,,229612.315636229,
